"","LL","PS","HL","SSS","PR","SR","Yield"
"5127",400000000.333333,10000.7777777778,2111112,5555556,3575048062.2699,2709604391.79309,1738697.87601552
"5128",466666666.888889,10000.7777777778,2111112,5555556,3883984979.62491,2910979926.19711,1780596.8300497
"5131",1,15000.6666666667,2111112,5555556,1728473898.23693,1487079229.40735,1606441.43882302
"5132",66666667.5555556,15000.6666666667,2111112,5555556,2067963685.24381,1710044439.4825,1651682.96886207
"5133",133333334.111111,15000.6666666667,2111112,5555556,2400432637.0847,1928032667.39184,1696107.54401193
"5134",200000000.666667,15000.6666666667,2111112,5555556,2726315331.80283,2141352147.04281,1739767.55338665
"5135",266666667.222222,15000.6666666667,2111112,5555556,3046009490.3158,2350284942.30181,1782710.90633723
"5136",333333333.777778,15000.6666666667,2111112,5555556,3359879622.33626,2555089537.01065,1824981.47647003
"5137",400000000.333333,15000.6666666667,2111112,5555556,3668260260.41921,2756003132.36241,1866619.49547506
"5138",466666666.888889,15000.6666666667,2111112,5555556,3971458834.72801,2953243689.0064,1907661.90317422
"5141",1,20000.5555555556,2111112,5555556,1842924247.0269,1548120110.18872,1730122.41744458
"5142",66666667.5555556,20000.5555555556,2111112,5555556,2175583837.13303,1766164378.07109,1774343.80664526
"5143",133333334.111111,20000.5555555556,2111112,5555556,2501468736.82346,1979409203.9877,1817786.06441851
"5144",200000000.666667,20000.5555555556,2111112,5555556,2820993930.17248,2188148724.98216,1860498.70856634
"5145",266666667.222222,20000.5555555556,2111112,5555556,3134539382.8366,2392652228.81954,1902527.03909904
"5146",333333333.777778,20000.5555555556,2111112,5555556,3442453490.96765,2593166602.6458,1943912.5546606
"5147",400000000.333333,20000.5555555556,2111112,5555556,3745056142.26037,2789918506.21831,1984693.32208622
"5148",466666666.888889,20000.5555555556,2111112,5555556,4042641438.43187,2983116304.71641,2024904.30505035
"5201",1,1,4222223,5555556,1614171022.32236,1545500997.79649,1236143.49327874
"5202",66666667.5555556,1,4222223,5555556,1967344069.99841,1777431620.65295,1283699.28830142
"5203",133333334.111111,1,4222223,5555556,2313214486.36229,2004197190.78527,1330377.2953098
"5204",200000000.666667,1,4222223,5555556,2652233812.56151,2226118043.85003,1376233.58031454
"5205",266666667.222222,1,4222223,5555556,2984815734.36891,2443487604.0136,1421319.4834829
"5206",333333333.777778,1,4222223,5555556,3311339768.36897,2656575006.60107,1465682.07967102
"5207",400000000.333333,1,4222223,5555556,3632154538.90013,2865627429.49763,1509364.58782057
"5208",466666666.888889,1,4222223,5555556,3947580697.08302,3070872169.83489,1552406.73563375
"5211",1,5000.88888888889,4222223,5555556,1780115305.35342,1644270076.90964,1392585.53167568
"5212",66666667.5555556,5000.88888888889,4222223,5555556,2126174401.07417,1871089599.42172,1439057.12840704
"5213",133333334.111111,5000.88888888889,4222223,5555556,2465188353.61748,2092929621.78988,1484691.47372772
"5214",200000000.666667,5000.88888888889,4222223,5555556,2797588417.58919,2310095873.74193,1529541.59578184
"5215",266666667.222222,5000.88888888889,4222223,5555556,3123769866.85381,2522868521.83336,1573656.06950724
"5216",333333333.777778,5000.88888888889,4222223,5555556,3444095483.38357,2731504650.29353,1617079.44895928
"5217",400000000.333333,5000.88888888889,4222223,5555556,3758898660.47053,2936240467.57436,1659852.65183375
"5221",1,10000.7777777778,4222223,5555556,1924575824.42183,1726762876.72903,1536470.06669967
"5222",66666667.5555556,10000.7777777778,4222223,5555556,2263701753.66076,1948603947.80382,1581893.49085559
"5223",133333334.111111,10000.7777777778,4222223,5555556,2596028937.58497,2165642948.61838,1626518.13918749
"5224",200000000.666667,10000.7777777778,4222223,5555556,2921969315.5662,2378171711.08025,1670394.16907428
"5225",266666667.222222,10000.7777777778,4222223,5555556,3241900623.91772,2586457781.77502,1713567.5413548
"5226",333333333.777778,10000.7777777778,4222223,5555556,3556169698.43108,2790746769.00622,1756080.42621004
"5227",400000000.333333,10000.7777777778,4222223,5555556,3865095413.46041,2991264431.45757,1797971.5643557
"5231",1,15000.6666666667,4222223,5555556,2049845819.19035,1794715953.45249,1669166.05312086
"5232",66666667.5555556,15000.6666666667,4222223,5555556,2382212815.27725,2011706298.83157,1713575.73868325
"5233",133333334.111111,15000.6666666667,4222223,5555556,2708016884.79363,2224064260.95174,1757223.17091412
"5234",200000000.666667,15000.6666666667,4222223,5555556,3027651574.69468,2432068446.24989,1800155.79416849
"5235",266666667.222222,15000.6666666667,4222223,5555556,3341477914.84393,2635974387.06634,1842417.09791587
"5236",333333333.777778,15000.6666666667,4222223,5555556,3649827544.61806,2836016762.40315,1884046.99783371
"5237",400000000.333333,15000.6666666667,4222223,5555556,3953005496.91102,3032411375.26017,1925082.17511465
"5241",1,20000.5555555556,4222223,5555556,2157922837.36871,1849641578.95794,1791864.53677223
"5242",66666667.5555556,20000.5555555556,4222223,5555556,2483698857.51878,2061904212.44023,1835293.40180477
"5243",133333334.111111,20000.5555555556,4222223,5555556,2803137677.2925,2269696768.10259,1877994.68509378
"5244",200000000.666667,20000.5555555556,4222223,5555556,3116615328.08176,2473285265.38409,1920013.26688843
"5245",266666667.222222,20000.5555555556,4222223,5555556,3424476923.37576,2672913797.85077,1961390.3000951
"5246",333333333.777778,20000.5555555556,4222223,5555556,3727039619.20923,2868806634.75449,2002163.56812859
"5247",400000000.333333,20000.5555555556,4222223,5555556,4024595251.61261,3061170093.22155,2042367.8036867
"5301",1,1,6333334,5555556,1948983970.56457,1865911126.99883,1301241.35273507
"5302",66666667.5555556,1,6333334,5555556,2294715343.67642,2091607095.43363,1347891.04646525
"5303",133333334.111111,1,6333334,5555556,2633621273.96845,2312497534.69986,1393722.28074272
"5304",200000000.666667,1,6333334,5555556,2966111113.97149,2528872255.72042,1438785.8527753
"5305",266666667.222222,1,6333334,5555556,3292560749.70183,2740997295.26145,1483128.38231441
"5306",333333333.777778,1,6333334,5555556,3613315770.83229,2949117170.92435,1526792.70771074
"5307",400000000.333333,1,6333334,5555556,3928694299.23963,3153456893.0288,1569818.23928345
"5311",1,5000.88888888889,6333334,5555556,2108281758.41415,1958313450.02566,1456634.570716
"5312",66666667.5555556,5000.88888888889,6333334,5555556,2447152194.81706,2179102924.10889,1502242.79969194
"5313",133333334.111111,5000.88888888889,6333334,5555556,2779433442.00602,2395256542.81606,1547069.74014976
"5314",200000000.666667,5000.88888888889,6333334,5555556,3105516688.03218,2607051056.06568,1591163.4731262
"5315",266666667.222222,5000.88888888889,6333334,5555556,3425761289.05193,2814740614.69756,1634568.13948264
"5316",333333333.777778,5000.88888888889,6333334,5555556,3740497772.50312,3018558905.49526,1677324.31213556
"5321",1,10000.7777777778,6333334,5555556,2246248295.62867,2034580812.6633,1599505.24416708
"5322",66666667.5555556,10000.7777777778,6333334,5555556,2578427580.63301,2250587658.97817,1644105.75029793
"5323",133333334.111111,10000.7777777778,6333334,5555556,2904243878.0403,2462120980.1247,1687960.27304657
"5324",200000000.666667,10000.7777777778,6333334,5555556,3224071069.9276,2669445090.23634,1731114.32454739
"5325",266666667.222222,10000.7777777778,6333334,5555556,3538252757.88789,2872802818.99812,1773609.70038004
"5326",333333333.777778,10000.7777777778,6333334,5555556,3847105108.37277,3072417533.34184,1815484.82943804
"5331",1,15000.6666666667,6333334,5555556,2365170622.64089,2096444168.8238,1731220.59527818
"5332",66666667.5555556,15000.6666666667,6333334,5555556,2690822502.7983,2307787737.67205,1774845.65362623
"5333",133333334.111111,15000.6666666667,6333334,5555556,3010328002.74395,2514813107.47605,1817758.26436686
"5334",200000000.666667,15000.6666666667,6333334,5555556,3324044514.869,2717772750.69859,1860001.50988483
"5335",266666667.222222,15000.6666666667,6333334,5555556,3632300623.69402,2916898712.77328,1901614.96677533
"5336",333333333.777778,15000.6666666667,6333334,5555556,3935398802.01481,3112404526.73135,1942635.03472166
"5341",1,20000.5555555556,6333334,5555556,2467040347.95603,2145410416.82146,1852970.0234257
"5342",66666667.5555556,20000.5555555556,6333334,5555556,2786322781.74805,2352205733.4147,1895650.51108615
"5343",133333334.111111,20000.5555555556,6333334,5555556,3099666284.53181,2554831496.19969,1937650.40894515
"5344",200000000.666667,20000.5555555556,6333334,5555556,3407412535.24376,2753528900.58642,1979010.5011315
"5345",266666667.222222,20000.5555555556,6333334,5555556,3709875802.93354,2948519718.22001,2019768.26465022
"5401",1,1,8444445,5555556,2277466424.29386,2180157725.62313,1365586.95373704
"5402",66666667.5555556,1,8444445,5555556,2616182910.8147,2399962598.61017,1411383.33999045
"5403",133333334.111111,1,8444445,5555556,2948508490.41957,2615290025.75239,1456415.27131763
"5404",200000000.666667,1,8444445,5555556,3274815266.08777,2826402840.92444,1500728.89322218
"5405",266666667.222222,1,8444445,5555556,3595445635.69801,3033542793.5755,1544366.64374307
"5411",1,5000.88888888889,8444445,5555556,2430297446.12041,2266361476.85449,1519968.76719853
"5412",66666667.5555556,5000.88888888889,8444445,5555556,2762387422.90228,2481449948.67184,1564763.08109607
"5413",133333334.111111,5000.88888888889,8444445,5555556,3088303707.49066,2692216388.98922,1608827.10349733
"5414",200000000.666667,5000.88888888889,8444445,5555556,3408402083.03584,2898911914.34622,1652204.54262484
"5415",266666667.222222,5000.88888888889,8444445,5555556,3723010059.92224,3101767585.91688,1694935.60678795
"5421",1,10000.7777777778,8444445,5555556,2561941886.60312,2336564518.44148,1661860.76092854
"5422",66666667.5555556,10000.7777777778,8444445,5555556,2887565093.8993,2547052416.38417,1705684.67481064
"5423",133333334.111111,10000.7777777778,8444445,5555556,3207222688.23846,2753367041.97544,1748810.76623987
"5424",200000000.666667,10000.7777777778,8444445,5555556,3521254895.03732,2955748348.78692,1791280.43654954
"5425",266666667.222222,10000.7777777778,8444445,5555556,3829975027.44315,3154417211.9265,1833131.78295562
"5431",1,15000.6666666667,8444445,5555556,2674680979.71578,2392492545.35228,1792628.55918383
"5432",66666667.5555556,15000.6666666667,8444445,5555556,2993991580.23252,2598491546.62422,1835512.38982482
"5433",133333334.111111,15000.6666666667,8444445,5555556,3307535922.97086,2800459684.00657,1877729.25920231
"5434",200000000.666667,15000.6666666667,8444445,5555556,3615639400.75417,2998626275.26861,1919318.3850746
"5441",1,20000.5555555556,8444445,5555556,2770500766.43318,2435647407.62656,1913460.04146646
"5442",66666667.5555556,20000.5555555556,8444445,5555556,3083647573.65962,2637265212.83747,1955432.81288211
"5443",133333334.111111,20000.5555555556,8444445,5555556,3391219146.39866,2834988502.00085,1996767.95843902
"5444",200000000.666667,20000.5555555556,8444445,5555556,3693526734.9255,3029036458.43141,2037502.62894849
"5501",1,1,10555556,5555556,2599867087.98453,2488482963.41756,1429210.42280938
"5502",66666667.5555556,1,10555556,5555556,2931960229.40507,2702713290.23813,1474201.90211379
"5503",133333334.111111,1,10555556,5555556,3258059373.25572,2912766455.31883,1518478.2348607
"5504",200000000.666667,1,10555556,5555556,3578503592.27425,3118881348.59408,1562081.44202812
"5511",1,5000.88888888889,10555556,5555556,2746401438.78811,2568647619.53859,1582615.57146883
"5512",66666667.5555556,5000.88888888889,10555556,5555556,3072085794.94093,2778338552.39173,1626641.39036885
"5513",133333334.111111,5000.88888888889,10555556,5555556,3391976231.73665,2983994883.19556,1669983.52775365
"5514",200000000.666667,5000.88888888889,10555556,5555556,3706397113.86662,3185844959.23543,1712681.8103794
"5521",1,10000.7777777778,10555556,5555556,2871886622.53222,2632939258.51336,1723561.60362561
"5522",66666667.5555556,10000.7777777778,10555556,5555556,3191312730.22046,2838199241.621,1766651.5520229
"5523",133333334.111111,10000.7777777778,10555556,5555556,3505136674.16608,3039561138.33316,1809087.74082798
"5524",200000000.666667,10000.7777777778,10555556,5555556,3813668790.2064,3237243246.71854,1850907.91851557
"5531",1,15000.6666666667,10555556,5555556,2978598421.14712,2683078627.19006,1853412.66494283
"5532",66666667.5555556,15000.6666666667,10555556,5555556,3291911655.76969,2884012285.67786,1895595.27679513
"5533",133333334.111111,15000.6666666667,10555556,5555556,3599806530.66325,3081178603.34683,1937152.58579797
"5541",1,20000.5555555556,10555556,5555556,3068517643.91703,2720562822.21996,1973355.22737665
"5542",66666667.5555556,20000.5555555556,10555556,5555556,3375858427.96315,2917271119.89851,2014657.83815922
"5543",133333334.111111,20000.5555555556,10555556,5555556,3677957058.53217,3110337313.37141,2055362.21162647
"5601",1,1,12666667,5555556,2916422002.27829,2791116677.52891,1492140.32105792
"5602",66666667.5555556,1,12666667,5555556,3242252145.91284,3000065005.47875,1536371.40681109
"5603",133333334.111111,1,12666667,5555556,3562451858.46684,3205111764.14119,1579932.4933658
"5611",1,5000.88888888889,12666667,5555556,3056820947.47634,2865393704.83659,1644601.15668684
"5612",66666667.5555556,5000.88888888889,12666667,5555556,3376444958.18738,3069967796.23446,1687900.32336178
"5613",133333334.111111,5000.88888888889,12666667,5555556,3690623136.65752,3270771248.69471,1730558.52574479
"5621",1,10000.7777777778,12666667,5555556,3176301405.60446,2923919301.62583,1784631.7418717
"5622",66666667.5555556,10000.7777777778,12666667,5555556,3489861362.23822,3124220800.25105,1827027.0612644
"5631",1,15000.6666666667,12666667,5555556,3277134027.99488,2968409549.43064,1913594.85000373
"5632",66666667.5555556,15000.6666666667,12666667,5555556,3584767224.96251,3164536580.32875,1955113.22753665
"5641",1,20000.5555555556,12666667,5555556,3361294697.22695,3000357060.15957,2032675.64568333
"5701",1,1,14777778,5555556,3227355464.30663,3088277268.83427,1554403.75917149
"5702",66666667.5555556,1,14777778,5555556,3547255219.9126,3292214715.69341,1597915.50939746
"5711",1,5000.88888888889,14777778,5555556,3361772140.9987,3156810733.24113,1705950.49185554
"5712",66666667.5555556,5000.88888888889,14777778,5555556,3675654761.46994,3356528328.42632,1748561.66135948
"5721",1,10000.7777777778,14777778,5555556,3475394739.52382,3209708651.73954,1845094.16395325
"5731",1,15000.6666666667,14777778,5555556,3570489073.51993,3248682699.04053,1973196.27176388
"5801",1,1,16888889,5555556,3532880854.70162,3380172507.38959,1616026.50076779
"6001",1,1,1,6666667,1003458523.46569,959076202.774224,1243085.97028953
"6002",66666667.5555556,1,1,6666667,1369323747.27971,1202009822.36437,1292149.13103142
"6003",133333334.111111,1,1,6666667,1726857555.37885,1439003380.15502,1340207.14781374
"6004",200000000.666667,1,1,6666667,2076608600.37505,1670447417.17032,1387328.19644119
"6005",266666667.222222,1,1,6666667,2419076966.41574,1896697907.99916,1433574.38918138
"6006",333333333.777778,1,1,6666667,2754719188.20435,2118079832.91777,1479002.40177145
"6007",400000000.333333,1,1,6666667,3083952676.27341,2334890327.42597,1523664.02624155
"6008",466666666.888889,1,1,6666667,3407159627.99325,2547401465.76759,1567606.65948595
"6009",533333333.444444,1,1,6666667,3724690491.9141,2755862726.54658,1610873.73602799
"6010",6e+08,1,1,6666667,4036867043.11451,2960503181.48654,1653505.11218475
"6011",1,5000.88888888889,1,6666667,1158239351.44783,1050464553.66144,1385583.33909326
"6012",66666667.5555556,5000.88888888889,1,6666667,1516491218.09056,1287879604.80045,1433476.68262266
"6013",133333334.111111,5000.88888888889,1,6666667,1866716498.15174,1519575524.56567,1480412.96342052
"6014",200000000.666667,5000.88888888889,1,6666667,2209438516.47928,1745924579.26001,1526456.55150338
"6015",266666667.222222,5000.88888888889,1,6666667,2545134509.31259,1967266253.91895,1571666.11550789
"6016",333333333.777778,5000.88888888889,1,6666667,2874240364.91754,2183910624.30197,1616095.20974012
"6017",400000000.333333,5000.88888888889,1,6666667,3197154806.09457,2396141331.88137,1659792.79209221
"6018",466666666.888889,5000.88888888889,1,6666667,3514243088.90838,2604218214.71364,1702803.68203623
"6019",533333333.444444,5000.88888888889,1,6666667,3825840280.9246,2808379639.20993,1745168.966535
"6020",6e+08,5000.88888888889,1,6666667,4132254172.99235,3008844571.24412,1786926.36056369
"6021",1,10000.7777777778,1,6666667,1293533706.70765,1127165941.34788,1516944.65586916
"6022",66666667.5555556,10000.7777777778,1,6666667,1644376297.36331,1359213706.45104,1563709.11022517
"6023",133333334.111111,10000.7777777778,1,6666667,1987483647.1098,1585753352.81782,1609562.06803369
"6024",200000000.666667,10000.7777777778,1,6666667,2323355001.45929,1807139783.80069,1654564.3097312
"6025",266666667.222222,10000.7777777778,1,6666667,2652445864.34835,2023696810.01779,1698771.25448824
"6026",333333333.777778,10000.7777777778,1,6666667,2975172476.57052,2235720332.95877,1742233.50991328
"6027",400000000.333333,10000.7777777778,1,6666667,3291915769.46238,2443481155.54858,1784997.35732052
"6028",466666666.888889,10000.7777777778,1,6666667,3603024863.40407,2647227469.1206,1827105.1811043
"6029",533333333.444444,10000.7777777778,1,6666667,3908820170.39591,2847187058.92876,1868595.84949831
"6031",1,15000.6666666667,1,6666667,1411385255.8002,1190715848.65221,1638373.49419074
"6032",66666667.5555556,15000.6666666667,1,6666667,1755014960.80405,1417541784.5018,1684048.11504181
"6033",133333334.111111,15000.6666666667,1,6666667,2091187925.73924,1639061172.52665,1728854.42612201
"6034",200000000.666667,15000.6666666667,1,6666667,2420380500.74745,1855612417.28308,1772849.82193803
"6035",266666667.222222,15000.6666666667,1,6666667,2743027516.06646,2067504427.97522,1816086.65518199
"6036",333333333.777778,15000.6666666667,1,6666667,3059526513.45527,2275019624.69705,1858612.75152552
"6037",400000000.333333,15000.6666666667,1,6666667,3370241484.16043,2478416594.07773,1900471.86434575
"6038",466666666.888889,15000.6666666667,1,6666667,3675506178.5205,2677932440.58154,1941704.07730883
"6039",533333333.444444,15000.6666666667,1,6666667,3975627042.71371,2873784872.89888,1982346.16156881
"6101",1,1,2111112,6666667,1347346204.97085,1288321062.73947,1309209.45883003
"6102",66666667.5555556,1,2111112,6666667,1704865541.43053,1524298862.75327,1357255.49989655
"6103",133333334.111111,1,2111112,6666667,2054628946.64331,1754768264.22881,1404367.96422598
"6104",200000000.666667,1,2111112,6666667,2397130755.31794,1980080583.51378,1450608.24493016
"6105",266666667.222222,1,2111112,6666667,2732822752.74601,2200556870.28059,1496032.42354404
"6106",333333333.777778,1,2111112,6666667,3062118439.84935,2416490942.56288,1540691.80283468
"6107",400000000.333333,1,2111112,6666667,3385396809.77944,2628152074.16319,1584633.37858285
"6108",466666666.888889,1,2111112,6666667,3703005699.32027,2835787379.44978,1627900.25824025
"6109",533333333.444444,1,2111112,6666667,4015264769.19711,3039623934.04862,1670532.03322224
"6111",1,5000.88888888889,2111112,6666667,1495144664.54755,1373030603.19231,1450583.57327261
"6112",66666667.5555556,5000.88888888889,2111112,6666667,1845344708.05936,1603726237.52211,1497510.02335639
"6113",133333334.111111,5000.88888888889,2111112,6666667,2188067170.90373,1829114666.64593,1543546.75049736
"6114",200000000.666667,5000.88888888889,2111112,6666667,2523783886.57993,2049530987.97839,1588751.77296951
"6115",266666667.222222,5000.88888888889,2111112,6666667,2852926277.64923,2265281571.04538,1633178.10909427
"6116",333333333.777778,5000.88888888889,2111112,6666667,3175889388.49694,2476646925.56747,1676874.27678
"6117",400000000.333333,5000.88888888889,2111112,6666667,3493035458.36477,2683884242.53755,1719884.73609797
"6118",466666666.888889,5000.88888888889,2111112,6666667,3804697093.90573,2887229650.44076,1762250.28223747
"6121",1,10000.7777777778,2111112,6666667,1623625124.72604,1443208753.2595,1580861.40705343
"6122",66666667.5555556,10000.7777777778,2111112,6666667,1966696754.12835,1668763016.90258,1626706.40767947
"6123",133333334.111111,10000.7777777778,2111112,6666667,2302557009.79797,1889202354.43041,1671703.27887156
"6124",200000000.666667,10000.7777777778,2111112,6666667,2631656316.54746,2104846441.54714,1715906.8526096
"6125",266666667.222222,10000.7777777778,2111112,6666667,2954406714.24566,2315987683.05617,1759367.25394903
"6126",333333333.777778,10000.7777777778,2111112,6666667,3271185671.52426,2522893923.58917,1802130.36941826
"6127",400000000.333333,10000.7777777778,2111112,6666667,3582339466.70622,2725810850.6729,1844238.26223836
"6128",466666666.888889,10000.7777777778,2111112,6666667,3888186191.47318,2924964129.6028,1885729.5411879
"6131",1,15000.6666666667,2111112,6666667,1734824196.71517,1500384650.89191,1701244.49548708
"6132",66666667.5555556,15000.6666666667,2111112,6666667,2070951238.7884,1720933017.67513,1746044.47391454
"6133",133333334.111111,15000.6666666667,2111112,6666667,2400121537.4952,1936550245.26888,1790035.77617981
"6134",200000000.666667,15000.6666666667,2111112,6666667,2722765146.04953,2147541343.97488,1833270.22576488
"6135",266666667.222222,15000.6666666667,2111112,6666667,3039275652.42197,2354185432.93065,1875795.21479906
"6136",333333333.777778,15000.6666666667,2111112,6666667,3350013786.43094,2556738302.50484,1917654.14330152
"6137",400000000.333333,15000.6666666667,2111112,6666667,3655310619.35384,2755434687.17689,1958886.80877324
"6138",466666666.888889,15000.6666666667,2111112,6666667,3955470408.08736,2950490285.86974,1999529.75247918
"6201",1,1,4222223,6666667,1684414099.2683,1610925953.37668,1374522.73252904
"6202",66666667.5555556,1,4222223,6666667,2034095201.60872,1840352979.54668,1421614.47828361
"6203",133333334.111111,1,4222223,6666667,2376540800.57307,2064662865.95948,1467837.34353427
"6204",200000000.666667,1,4222223,6666667,2712197731.8815,2284172595.00721,1513246.79047115
"6205",266666667.222222,1,4222223,6666667,3041475378.10779,2499172524.17553,1557893.60639289
"6206",333333333.777778,1,4222223,6666667,3364749315.64592,2709928980.75195,1601824.3592945
"6207",400000000.333333,1,4222223,6666667,3682364556.79369,2916686568.39312,1645081.8028682
"6208",466666666.888889,1,4222223,6666667,3994638437.73373,3119670221.69224,1687705.23726245
"6211",1,5000.88888888889,4222223,6666667,1825430131.6375,1689142957.54705,1514816.99224782
"6212",66666667.5555556,5000.88888888889,4222223,6666667,2168062896.20533,1913506302.35017,1560835.15651592
"6213",133333334.111111,5000.88888888889,4222223,6666667,2503714974.97031,2132936131.15219,1606024.55103454
"6214",200000000.666667,5000.88888888889,4222223,6666667,2832813131.24403,2347734974.75121,1650437.63236859
"6215",266666667.222222,5000.88888888889,4222223,6666667,3155748529.99578,2558180073.08322,1694122.45192982
"6216",333333333.777778,5000.88888888889,4222223,6666667,3472880189.57463,2764525829.6327,1737123.08365701
"6217",400000000.333333,5000.88888888889,4222223,6666667,3784538051.90401,2967005994.47127,1779480.00440802
"6221",1,10000.7777777778,4222223,6666667,1947287450.0582,1752975922.04763,1644052.00410718
"6222",66666667.5555556,10000.7777777778,4222223,6666667,2283050791.86837,1972406852.52803,1689032.22470281
"6223",133333334.111111,10000.7777777778,4222223,6666667,2612077291.71539,2187079853.58795,1733221.74718667
"6224",200000000.666667,10000.7777777778,4222223,6666667,2934774601.58248,2397283705.07586,1776670.18782862
"6225",266666667.222222,10000.7777777778,4222223,6666667,3251516533.98795,2603283160.29978,1819423.01168243
"6226",333333333.777778,10000.7777777778,4222223,6666667,3562646329.37076,2805321268.05157,1861521.93410628
"6227",400000000.333333,10000.7777777778,4222223,6666667,3868479563.89663,3003621439.0095,1903005.27807313
"6231",1,15000.6666666667,4222223,6666667,2052016096.10825,1803948061.71844,1763427.43770774
"6232",66666667.5555556,15000.6666666667,4222223,6666667,2381082446.29319,2018572973.2501,1807403.77756572
"6233",133333334.111111,15000.6666666667,4222223,6666667,2703645330.42197,2228607880.59791,1850625.55861874
"6234",200000000.666667,15000.6666666667,4222223,6666667,3020094202.24936,2434328477.92244,1893139.71291065
"6235",266666667.222222,15000.6666666667,4222223,6666667,3330786344.19505,2635987631.24475,1934989.2603541
"6236",333333333.777778,15000.6666666667,4222223,6666667,3636049960.66288,2833817575.52902,1976213.68572656
"6237",400000000.333333,15000.6666666667,4222223,6666667,3936186932.40998,3028031870.93955,2016849.27432849
"6301",1,1,6333334,6666667,2014937693.54674,1927159127.01345,1439059.14921506
"6302",66666667.5555556,1,6333334,6666667,2357242960.6335,2150406018.59147,1485253.78503267
"6303",133333334.111111,1,6333334,6666667,2692785068.60135,2368891663.2388,1530638.23637181
"6304",200000000.666667,1,6333334,6666667,3021969108.52968,2582902839.58869,1575262.753307
"6305",266666667.222222,1,6333334,6666667,3345167060.59471,2792702805.35919,1619173.45351019
"6306",333333333.777778,1,6333334,6666667,3662720930.5246,2998533528.32922,1662412.71405578
"6311",1,5000.88888888889,6333334,6666667,2149359708.6328,1999059530.68792,1578313.57080974
"6312",66666667.5555556,5000.88888888889,6333334,6666667,2484867027.24014,2217445223.66967,1623476.91072471
"6313",133333334.111111,5000.88888888889,6333334,6666667,2813844993.07556,2431237581.59875,1667866.84686508
"6314",200000000.666667,5000.88888888889,6333334,6666667,3136680724.41732,2640710460.08447,1711530.9419517
"6315",266666667.222222,5000.88888888889,6333334,6666667,3453729845.98114,2846115356.4675,1754512.86106305
"6316",333333333.777778,5000.88888888889,6333334,6666667,3765319460.14922,3047683522.09812,1796852.73986868
"6321",1,10000.7777777778,6333334,6666667,2264773868.78364,2056715677.86994,1706543.32325594
"6322",66666667.5555556,10000.7777777778,6333334,6666667,2593651268.66504,2270362748.61409,1750708.7454375
"6323",133333334.111111,10000.7777777778,6333334,6666667,2916223175.73678,2479577129.91329,1794135.69857724
"6324",200000000.666667,10000.7777777778,6333334,6666667,3232859584.94793,2684620372.98598,1836869.20375124
"6325",266666667.222222,10000.7777777778,6333334,6666667,3543900532.69411,2885732773.61888,1878950.60563784
"6326",333333333.777778,10000.7777777778,6333334,6666667,3849658911.88478,3083135372.31924,1920417.91862742
"6331",1,15000.6666666667,6333334,6666667,2363204079.09771,2101645237.67632,1824946.36159449
"6332",66666667.5555556,15000.6666666667,6333334,6666667,2685613614.14042,2310671793.50151,1868145.79290286
"6333",133333334.111111,15000.6666666667,6333334,6666667,3001932022.91811,2515419375.16257,1910639.93935338
"6334",200000000.666667,15000.6666666667,6333334,6666667,3312512984.74845,2716137817.34211,1952471.41805586
"6335",266666667.222222,15000.6666666667,6333334,6666667,3617681677.43864,2913056745.52088,1993679.378248
"6336",333333333.777778,15000.6666666667,6333334,6666667,3917737444.73607,3106387470.19642,2034299.82663766
"6401",1,1,8444445,6666667,2339177698.71608,2237274445.97171,1502850.24457793
"6402",66666667.5555556,1,8444445,6666667,2674529891.69794,2454681583.76547,1548200.01787487
"6403",133333334.111111,1,8444445,6666667,3003549056.56522,2667652248.75666,1592793.03561159
"6404",200000000.666667,1,8444445,6666667,3326603426.64188,2876446526.07432,1636674.94620322
"6405",266666667.222222,1,8444445,6666667,3644031845.83526,3081303641.09546,1679887.73060183
"6411",1,5000.88888888889,8444445,6666667,2467183647.49756,2303024768.96713,1641101.86031718
"6412",66666667.5555556,5000.88888888889,8444445,6666667,2795969886.70917,2515758829.01392,1685459.31736624
"6413",133333334.111111,5000.88888888889,8444445,6666667,3118638065.34639,2724210218.46712,1729093.82385628
"6414",200000000.666667,5000.88888888889,8444445,6666667,3435540269.08075,2928627428.89075,1772048.61677362
"6415",266666667.222222,5000.88888888889,8444445,6666667,3747000611.36926,3129239110.27597,1814363.47098947
"6421",1,10000.7777777778,8444445,6666667,2576324837.65603,2354663623.67181,1768361.17524259
"6422",66666667.5555556,10000.7777777778,8444445,6666667,2898703212.62732,2562839226.84937,1811757.64652396
"6423",133333334.111111,10000.7777777778,8444445,6666667,3215169455.04031,2766879376.51722,1854463.29587047
"6424",200000000.666667,10000.7777777778,8444445,6666667,3526060256.99483,2967021519.20468,1896519.07785123
"6425",266666667.222222,10000.7777777778,8444445,6666667,3831685684.49679,3163484226.43905,1937962.67863712
"6431",1,15000.6666666667,8444445,6666667,2668619426.48058,2393703473.23993,1885824.56305768
"6432",66666667.5555556,15000.6666666667,8444445,6666667,2984742507.26913,2597431133.75237,1928290.03785104
"6433",133333334.111111,15000.6666666667,8444445,6666667,3295150751.11667,2797164274.0341,1970095.22857874
"6434",200000000.666667,15000.6666666667,8444445,6666667,3600166174.0644,2993129817.19396,2011278.92940125
"6501",1,1,10555556,6666667,2657381197.83788,2541512501.07217,1565925.87477588
"6502",66666667.5555556,1,10555556,6666667,2986168172.02369,2753393511.07313,1610478.6856256
