,LL,PS,HL,SSS,PR,SR,Yield
64125,126315790.3,14211.21053,1,4210526.895,1994605518,1543960466,1468670.21
64126,157894737.6,14211.21053,1,4210526.895,2155730435,1650270566,1490183.907
64127,189473684.9,14211.21053,1,4210526.895,2315286705,1755463862,1511514.778
64128,221052632.2,14211.21053,1,4210526.895,2473321475,1859573854,1532668.512
64129,252631579.5,14211.21053,1,4210526.895,2629879925,1962632647,1553650.562
64130,284210526.8,14211.21053,1,4210526.895,2785005365,2064671014,1574466.149
64131,315789474.2,14211.21053,1,4210526.895,2938739327,2165718466,1595120.282
64132,347368421.5,14211.21053,1,4210526.895,3091121646,2265803309,1615617.761
64133,378947368.8,14211.21053,1,4210526.895,3242190548,2364952706,1635963.192
64134,410526316.1,14211.21053,1,4210526.895,3391982723,2463192727,1656160.994
64135,442105263.4,14211.21053,1,4210526.895,3540533398,2560548403,1676215.407
64136,473684210.7,14211.21053,1,4210526.895,3687876406,2657043777,1696130.502
64137,505263158.1,14211.21053,1,4210526.895,3834044251,2752701945,1715910.19
64138,536842105.4,14211.21053,1,4210526.895,3979068170,2847545103,1735558.226
64139,568421052.7,14211.21053,1,4210526.895,4122978190,2941594590,1755078.219
64141,1,16579.57895,1,4210526.895,1406713997,1151801023,1449892.49
64142,31578948.32,16579.57895,1,4210526.895,1572984304,1261754216,1471952.112
64143,63157895.63,16579.57895,1,4210526.895,1737506417,1370463424,1493808.246
64144,94736842.95,16579.57895,1,4210526.895,1900335203,1477967620,1515467.489
64145,126315790.3,16579.57895,1,4210526.895,2061523172,1584304104,1536936.154
64146,157894737.6,16579.57895,1,4210526.895,2221120592,1689508584,1558220.282
64147,189473684.9,16579.57895,1,4210526.895,2379175610,1793615259,1579325.656
64148,221052632.2,16579.57895,1,4210526.895,2535734351,1896656893,1600257.817
64149,252631579.5,16579.57895,1,4210526.895,2690841019,1998664886,1621022.071
64150,284210526.8,16579.57895,1,4210526.895,2844537994,2099669342,1641623.504
64151,315789474.2,16579.57895,1,4210526.895,2996865918,2199699131,1662066.991
64152,347368421.5,16579.57895,1,4210526.895,3147863781,2298781948,1682357.207
64153,378947368.8,16579.57895,1,4210526.895,3297568998,2396944373,1702498.637
64154,410526316.1,16579.57895,1,4210526.895,3446017486,2494211917,1722495.586
64155,442105263.4,16579.57895,1,4210526.895,3593243732,2590609081,1742352.182
64156,473684210.7,16579.57895,1,4210526.895,3739280864,2686159395,1762072.393
64157,505263158.1,16579.57895,1,4210526.895,3884160711,2780885469,1781660.026
64158,536842105.4,16579.57895,1,4210526.895,4027913863,2874809035,1801118.741
64159,568421052.7,16579.57895,1,4210526.895,4170569730,2967950984,1820452.053
64161,1,18947.94737,1,4210526.895,1475686959,1193439642,1516586.656
64162,31578948.32,18947.94737,1,4210526.895,1640334181,1302218387,1538402.817
64163,63157895.63,18947.94737,1,4210526.895,1803263426,1409774998,1560020.124
64164,94736842.95,18947.94737,1,4210526.895,1964528347,1516147575,1581444.997
64165,126315790.3,18947.94737,1,4210526.895,2124180300,1621372586,1602683.58
64166,157894737.6,18947.94737,1,4210526.895,2282268455,1725484947,1623741.753
64167,189473684.9,18947.94737,1,4210526.895,2438839908,1828518101,1644625.146
64168,221052632.2,18947.94737,1,4210526.895,2593939786,1930504094,1665339.15
64169,252631579.5,18947.94737,1,4210526.895,2747611341,2031473639,1685888.934
64170,284210526.8,18947.94737,1,4210526.895,2899896043,2131456185,1706279.447
64171,315789474.2,18947.94737,1,4210526.895,3050833665,2230479976,1726515.437
64172,347368421.5,18947.94737,1,4210526.895,3200462371,2328572112,1746601.457
64173,378947368.8,18947.94737,1,4210526.895,3348818784,2425758599,1766541.875
64174,410526316.1,18947.94737,1,4210526.895,3495938064,2522064407,1786340.882
64175,442105263.4,18947.94737,1,4210526.895,3641853979,2617513515,1806002.5
64176,473684210.7,18947.94737,1,4210526.895,3786598964,2712128955,1825530.594
64177,505263158.1,18947.94737,1,4210526.895,3930204188,2805932862,1844928.873
64178,536842105.4,18947.94737,1,4210526.895,4072699611,2898946511,1864200.901
64179,568421052.7,18947.94737,1,4210526.895,4214114036,2991190358,1883350.106
64181,1,21316.31579,1,4210526.895,1540534719,1231908750,1580875.373
64182,31578948.32,21316.31579,1,4210526.895,1703579160,1339528062,1602452.048
64183,63157895.63,21316.31579,1,4210526.895,1864935201,1445946623,1623834.386
64184,94736842.95,21316.31579,1,4210526.895,2024655314,1551201679,1645028.637
64185,126315790.3,21316.31579,1,4210526.895,2182789725,1655328888,1666040.779
64186,157894737.6,21316.31579,1,4210526.895,2339386530,1758362392,1686876.536
64187,189473684.9,21316.31579,1,4210526.895,2494491803,1860334897,1707541.386
64188,221052632.2,21316.31579,1,4210526.895,2648149694,1961277746,1728040.58
64189,252631579.5,21316.31579,1,4210526.895,2800402524,2061220982,1748379.147
64190,284210526.8,21316.31579,1,4210526.895,2951290874,2160193413,1768561.909
64191,315789474.2,21316.31579,1,4210526.895,3100853672,2258222674,1788593.487
64192,347368421.5,21316.31579,1,4210526.895,3249128270,2355335281,1808478.315
64193,378947368.8,21316.31579,1,4210526.895,3396150519,2451556684,1828220.647
64194,410526316.1,21316.31579,1,4210526.895,3541954841,2546911319,1847824.564
64195,442105263.4,21316.31579,1,4210526.895,3686574296,2641422657,1867293.985
64196,473684210.7,21316.31579,1,4210526.895,3830040646,2735113244,1886632.674
64197,505263158.1,21316.31579,1,4210526.895,3972384415,2828004750,1905844.245
64198,536842105.4,21316.31579,1,4210526.895,4113634944,2920118004,1924932.17
64201,1,23684.68421,1,4210526.895,1601458497,1267362424,1642879.388
64202,31578948.32,23684.68421,1,4210526.895,1762920097,1373837044,1664220.464
64203,63157895.63,23684.68421,1,4210526.895,1922722253,1479131838,1685371.61
64204,94736842.95,23684.68421,1,4210526.895,2080916278,1583283220,1706338.905
64205,126315790.3,23684.68421,1,4210526.895,2237551299,1686326055,1727128.169
64206,157894737.6,23684.68421,1,4210526.895,2392674363,1788293730,1747744.971
64207,189473684.9,23684.68421,1,4210526.895,2546330543,1889218232,1768194.646
64208,221052632.2,23684.68421,1,4210526.895,2698563037,1989130217,1788482.305
64209,252631579.5,23684.68421,1,4210526.895,2849413255,2088059074,1808612.842
64210,284210526.8,23684.68421,1,4210526.895,2998920913,2186032986,1828590.954
64211,315789474.2,23684.68421,1,4210526.895,3147124108,2283078992,1848421.14
64212,347368421.5,23684.68421,1,4210526.895,3294059402,2379223036,1868107.718
64213,378947368.8,23684.68421,1,4210526.895,3439761891,2474490026,1887654.83
64214,410526316.1,23684.68421,1,4210526.895,3584265275,2568903879,1907066.453
64215,442105263.4,23684.68421,1,4210526.895,3727601924,2662487565,1926346.402
64216,473684210.7,23684.68421,1,4210526.895,3869802941,2755263159,1945498.344
64217,505263158.1,23684.68421,1,4210526.895,4010898217,2847251874,1964525.8
64218,536842105.4,23684.68421,1,4210526.895,4150916491,2938474104,1983432.153
64221,1,26053.05263,1,4210526.895,1658647418,1299945478,1702712.113
64222,31578948.32,26053.05263,1,4210526.895,1818545765,1405289881,1723821.396
64223,63157895.63,26053.05263,1,4210526.895,1976813012,1509474933,1744745.043
64224,94736842.95,26053.05263,1,4210526.895,2133499344,1612536240,1765488.97
64225,126315790.3,26053.05263,1,4210526.895,2288652813,1714507890,1786058.842
64226,157894737.6,26053.05263,1,4210526.895,2442319441,1815422536,1806460.08
64227,189473684.9,26053.05263,1,4210526.895,2594543326,1915311461,1826697.875
64228,221052632.2,26053.05263,1,4210526.895,2745366733,2014204651,1846777.204
64229,252631579.5,26053.05263,1,4210526.895,2894830185,2112130855,1866702.832
64230,284210526.8,26053.05263,1,4210526.895,3042972549,2209117646,1886479.331
64231,315789474.2,26053.05263,1,4210526.895,3189831114,2305191480,1906111.083
64232,347368421.5,26053.05263,1,4210526.895,3335441669,2400377747,1925602.293
64233,378947368.8,26053.05263,1,4210526.895,3479838570,2494700820,1944956.994
64234,410526316.1,26053.05263,1,4210526.895,3623054813,2588184109,1964179.059
64235,442105263.4,26053.05263,1,4210526.895,3765122094,2680850100,1983272.206
64236,473684210.7,26053.05263,1,4210526.895,3906070869,2772720401,2002240.006
64237,505263158.1,26053.05263,1,4210526.895,4045930415,2863815782,2021085.889
64238,536842105.4,26053.05263,1,4210526.895,4184728880,2954156212,2039813.152
64401,1,1,1000000.947,4210526.895,956891170.9,917658733.4,935752.7945
64402,31578948.32,1,1000000.947,4210526.895,1133143866,1034632534,959393.6992
64403,63157895.63,1,1000000.947,4210526.895,1307485414,1150245982,982803.5752
64404,94736842.95,1,1000000.947,4210526.895,1479976852,1264542500,1005990.013
64405,126315790.3,1,1000000.947,4210526.895,1650676588,1377563634,1028960.275
64406,157894737.6,1,1000000.947,4210526.895,1819640529,1489349155,1051721.31
64407,189473684.9,1,1000000.947,4210526.895,1986922208,1599937145,1074279.773
64408,221052632.2,1,1000000.947,4210526.895,2152572906,1709364083,1096642.036
64409,252631579.5,1,1000000.947,4210526.895,2316641762,1817664920,1118814.203
64410,284210526.8,1,1000000.947,4210526.895,2479175873,1924873159,1140802.124
64411,315789474.2,1,1000000.947,4210526.895,2640220401,2031020925,1162611.407
64412,347368421.5,1,1000000.947,4210526.895,2799818663,2136139028,1184247.43
64413,378947368.8,1,1000000.947,4210526.895,2958012219,2240257030,1205715.351
64414,410526316.1,1,1000000.947,4210526.895,3114840956,2343403302,1227020.119
64415,442105263.4,1,1000000.947,4210526.895,3270343168,2445605082,1248166.486
64416,473684210.7,1,1000000.947,4210526.895,3424555629,2546888524,1269159.013
64417,505263158.1,1,1000000.947,4210526.895,3577513665,2647278757,1290002.078
64418,536842105.4,1,1000000.947,4210526.895,3729251222,2746799922,1310699.891
64419,568421052.7,1,1000000.947,4210526.895,3879800926,2845475226,1331256.493
64420,6.00E+08,1,1000000.947,4210526.895,4029194146,2943326978,1351675.772
64421,1,2369.368421,1000000.947,4210526.895,1059984405,985191710.9,1023148.687
64422,31578948.32,2369.368421,1000000.947,4210526.895,1234495004,1100904976,1046521.505
64423,63157895.63,2369.368421,1000000.947,4210526.895,1407128061,1215282216,1069668.594
64424,94736842.95,2369.368421,1000000.947,4210526.895,1577943261,1328365876,1092597.34
64425,126315790.3,2369.368421,1000000.947,4210526.895,1746997721,1440196574,1115314.812
64426,157894737.6,2369.368421,1000000.947,4210526.895,1914346119,1550813195,1137827.775
64427,189473684.9,2369.368421,1000000.947,4210526.895,2080040819,1660252974,1160142.706
64428,221052632.2,2369.368421,1000000.947,4210526.895,2244131986,1768551586,1182265.809
64429,252631579.5,2369.368421,1000000.947,4210526.895,2406667693,1875743214,1204203.027
64430,284210526.8,2369.368421,1000000.947,4210526.895,2567694024,1981860629,1225960.057
64431,315789474.2,2369.368421,1000000.947,4210526.895,2727255170,2086935257,1247542.359
64432,347368421.5,2369.368421,1000000.947,4210526.895,2885393525,2190997239,1268955.171
64433,378947368.8,2369.368421,1000000.947,4210526.895,3042149764,2294075499,1290203.517
64434,410526316.1,2369.368421,1000000.947,4210526.895,3197562931,2396197801,1311292.219
64435,442105263.4,2369.368421,1000000.947,4210526.895,3351670513,2497390798,1332225.902
64436,473684210.7,2369.368421,1000000.947,4210526.895,3504508515,2597680090,1353009.012
64437,505263158.1,2369.368421,1000000.947,4210526.895,3656111524,2697090272,1373645.814
64438,536842105.4,2369.368421,1000000.947,4210526.895,3806512781,2795644977,1394140.41
64439,568421052.7,2369.368421,1000000.947,4210526.895,3955744239,2893366923,1414496.737
64440,6.00E+08,2369.368421,1000000.947,4210526.895,4103836621,2990277954,1434718.584
64441,1,4737.736842,1000000.947,4210526.895,1157137280,1048168113,1107040.106
64442,31578948.32,4737.736842,1000000.947,4210526.895,1329928109,1162637362,1130149.326
64443,63157895.63,4737.736842,1000000.947,4210526.895,1500874291,1275794391,1153037.981
64444,94736842.95,4737.736842,1000000.947,4210526.895,1670034186,1387680691,1175713.263
64445,126315790.3,4737.736842,1000000.947,4210526.895,1837463652,1498335971,1198182.051
64446,157894737.6,4737.736842,1000000.947,4210526.895,2003216169,1607798250,1220450.929
64447,189473684.9,4737.736842,1000000.947,4210526.895,2167342958,1716103942,1242526.204
64448,221052632.2,4737.736842,1000000.947,4210526.895,2329893092,1823287932,1264413.914
64449,252631579.5,4737.736842,1000000.947,4210526.895,2490913605,1929383657,1286119.848
64450,284210526.8,4737.736842,1000000.947,4210526.895,2650449590,2034423170,1307649.551
64451,315789474.2,4737.736842,1000000.947,4210526.895,2808544293,2138437213,1329008.343
64452,347368421.5,4737.736842,1000000.947,4210526.895,2965239200,2241455277,1350201.323
64453,378947368.8,4737.736842,1000000.947,4210526.895,3120574126,2343505663,1371233.384
64454,410526316.1,4737.736842,1000000.947,4210526.895,3274587289,2444615537,1392109.223
64455,442105263.4,4737.736842,1000000.947,4210526.895,3427315389,2544810987,1412833.347
64456,473684210.7,4737.736842,1000000.947,4210526.895,3578793676,2644117067,1433410.085
64457,505263158.1,4737.736842,1000000.947,4210526.895,3729056018,2742557851,1453843.595
64458,536842105.4,4737.736842,1000000.947,4210526.895,3878134966,2840156476,1474137.87
64459,568421052.7,4737.736842,1000000.947,4210526.895,4026061813,2936935184,1494296.75
64461,1,7106.105263,1000000.947,4210526.895,1248665658,1106829795,1187617.518
64462,31578948.32,7106.105263,1000000.947,4210526.895,1419758642,1220071245,1210467.527
64463,63157895.63,7106.105263,1000000.947,4210526.895,1589039175,1332023767,1233102.009
64464,94736842.95,7106.105263,1000000.947,4210526.895,1756564327,1442727920,1255527.962
64465,126315790.3,7106.105263,1000000.947,4210526.895,1922388727,1552222530,1277752.082
64466,157894737.6,7106.105263,1000000.947,4210526.895,2086564682,1660544769,1299780.778
64467,189473684.9,7106.105263,1000000.947,4210526.895,2249142297,1767730247,1321620.189
64468,221052632.2,7106.105263,1000000.947,4210526.895,2410169580,1873813081,1343276.196
64469,252631579.5,7106.105263,1000000.947,4210526.895,2569692551,1978825975,1364754.433
64470,284210526.8,7106.105263,1000000.947,4210526.895,2727755333,2082800284,1386060.301
64471,315789474.2,7106.105263,1000000.947,4210526.895,2884400245,2185766082,1407198.979
64472,347368421.5,7106.105263,1000000.947,4210526.895,3039667894,2287752225,1428175.435
64473,378947368.8,7106.105263,1000000.947,4210526.895,3193597249,2388786403,1448994.434
64474,410526316.1,7106.105263,1000000.947,4210526.895,3346225723,2488895203,1469660.55
64475,442105263.4,7106.105263,1000000.947,4210526.895,3497589244,2588104154,1490178.175
64476,473684210.7,7106.105263,1000000.947,4210526.895,3647722326,2686437781,1510551.525
64477,505263158.1,7106.105263,1000000.947,4210526.895,3796658134,2783919649,1530784.652
64478,536842105.4,7106.105263,1000000.947,4210526.895,3944428545,2880572407,1550881.447
64479,568421052.7,7106.105263,1000000.947,4210526.895,4091064207,2976417833,1570845.65
64481,1,9474.473684,1000000.947,4210526.895,1334865009,1161402991,1265058.996
64482,31578948.32,9474.473684,1000000.947,4210526.895,1504281679,1273432559,1287654.088
64483,63157895.63,9474.473684,1000000.947,4210526.895,1671917413,1384195991,1310038.564
64484,94736842.95,9474.473684,1000000.947,4210526.895,1837828022,1493732939,1332219.234
64485,126315790.3,9474.473684,1000000.947,4210526.895,2002066932,1602081361,1354202.616
64486,157894737.6,9474.473684,1000000.947,4210526.895,2164685309,1709277607,1375994.95
64487,189473684.9,9474.473684,1000000.947,4210526.895,2325732165,1815356499,1397602.211
64488,221052632.2,9474.473684,1000000.947,4210526.895,2485254470,1920351407,1419030.124
64489,252631579.5,9474.473684,1000000.947,4210526.895,2643297251,2024294316,1440284.177
64490,284210526.8,9474.473684,1000000.947,4210526.895,2799903683,2127215902,1461369.627
64491,315789474.2,9474.473684,1000000.947,4210526.895,2955115185,2229145586,1482291.519
64492,347368421.5,9474.473684,1000000.947,4210526.895,3108971498,2330111601,1503054.69
64493,378947368.8,9474.473684,1000000.947,4210526.895,3261510767,2430141043,1523663.783
64494,410526316.1,9474.473684,1000000.947,4210526.895,3412769617,2529259931,1544123.252
64495,442105263.4,9474.473684,1000000.947,4210526.895,3562783225,2627493251,1564437.376
64496,473684210.7,9474.473684,1000000.947,4210526.895,3711585384,2724865008,1584610.262
64497,505263158.1,9474.473684,1000000.947,4210526.895,3859208570,2821398271,1604645.858
64498,536842105.4,9474.473684,1000000.947,4210526.895,4005684001,2917115213,1624547.954
64499,568421052.7,9474.473684,1000000.947,4210526.895,4151041695,3012037157,1644320.197
64501,1,11842.84211,1000000.947,4210526.895,1416011934,1212099474,1339531.151
64502,31578948.32,11842.84211,1000000.947,4210526.895,1583773434,1322932788,1361875.526
64503,63157895.63,11842.84211,1000000.947,4210526.895,1749784848,1432522268,1384014.073
64504,94736842.95,11842.84211,1000000.947,4210526.895,1914100756,1540906680,1405953.419
64505,126315790.3,11842.84211,1000000.947,4210526.895,2076773413,1648123139,1427699.91
64506,157894737.6,11842.84211,1000000.947,4210526.895,2237852865,1754207189,1449259.619
64507,189473684.9,11842.84211,1000000.947,4210526.895,2397387062,1859192885,1470638.363
64508,221052632.2,11842.84211,1000000.947,4210526.895,2555421957,1963112864,1491841.718
64509,252631579.5,11842.84211,1000000.947,4210526.895,2712001607,2065998414,1512875.024
64510,284210526.8,11842.84211,1000000.947,4210526.895,2867168264,2167879543,1533743.403
64511,315789474.2,11842.84211,1000000.947,4210526.895,3020962463,2268785036,1554451.766
64512,347368421.5,11842.84211,1000000.947,4210526.895,3173423100,2368742518,1575004.827
64513,378947368.8,11842.84211,1000000.947,4210526.895,3324587517,2467778505,1595407.104
64514,410526316.1,11842.84211,1000000.947,4210526.895,3474491568,2565918460,1615662.94
64515,442105263.4,11842.84211,1000000.947,4210526.895,3623169694,2663186838,1635776.5
64516,473684210.7,11842.84211,1000000.947,4210526.895,3770654985,2759607137,1655751.787
64517,505263158.1,11842.84211,1000000.947,4210526.895,3916979242,2855201939,1675592.646
64518,536842105.4,11842.84211,1000000.947,4210526.895,4062173041,2949992955,1695302.772
64521,1,14211.21053,1000000.947,4210526.895,1492365546,1259117625,1411189.974
64522,31578948.32,14211.21053,1000000.947,4210526.895,1658492641,1368770023,1433287.74
64523,63157895.63,14211.21053,1000000.947,4210526.895,1822899851,1477200415,1455184.345
64524,94736842.95,14211.21053,1000000.947,4210526.895,1985640553,1584446699,1476886.242
64525,126315790.3,14211.21053,1000000.947,4210526.895,2146765857,1690545165,1498399.606
64526,157894737.6,14211.21053,1000000.947,4210526.895,2306324719,1795530573,1519730.348
64527,189473684.9,14211.21053,1000000.947,4210526.895,2464364046,1899436227,1540884.134
64528,221052632.2,14211.21053,1000000.947,4210526.895,2620928801,2002294050,1561866.389
64529,252631579.5,14211.21053,1000000.947,4210526.895,2776062094,2104134648,1582682.315
64530,284210526.8,14211.21053,1000000.947,4210526.895,2929805273,2204987377,1603336.9
64531,315789474.2,14211.21053,1000000.947,4210526.895,3082198009,2304880401,1623834.926
64532,347368421.5,14211.21053,1000000.947,4210526.895,3233278376,2403840751,1644180.983
64533,378947368.8,14211.21053,1000000.947,4210526.895,3383082928,2501894375,1664379.475
64534,410526316.1,14211.21053,1000000.947,4210526.895,3531646766,2599066194,1684434.628
64535,442105263.4,14211.21053,1000000.947,4210526.895,3679003612,2695380144,1704350.502
64536,473684210.7,14211.21053,1000000.947,4210526.895,3825185868,2790859227,1724130.997
64537,505263158.1,14211.21053,1000000.947,4210526.895,3970224678,2885525552,1743779.859
64538,536842105.4,14211.21053,1000000.947,4210526.895,4114149986,2979400374,1763300.687
64541,1,16579.57895,1000000.947,4210526.895,1564168743,1302643400,1480181.611
64542,31578948.32,16579.57895,1000000.947,4210526.895,1728681831,1411129945,1502036.786
64543,63157895.63,16579.57895,1000000.947,4210526.895,1891504597,1518415842,1523695.354
64544,94736842.95,16579.57895,1000000.947,4210526.895,2052689246,1624538146,1545163.592
64545,126315790.3,16579.57895,1000000.947,4210526.895,2212285769,1729532343,1566447.511
64546,157894737.6,16579.57895,1000000.947,4210526.895,2370342057,1833432423,1587552.868
64547,189473684.9,16579.57895,1000000.947,4210526.895,2526904001,1936270960,1608485.176
64548,221052632.2,16579.57895,1000000.947,4210526.895,2682015595,2038079178,1629249.719
64549,252631579.5,16579.57895,1000000.947,4210526.895,2835719022,2138887018,1649851.562
64550,284210526.8,16579.57895,1000000.947,4210526.895,2988054750,2238723198,1670295.562
64551,315789474.2,16579.57895,1000000.947,4210526.895,3139061605,2337615278,1690586.376
64552,347368421.5,16579.57895,1000000.947,4210526.895,3288776856,2435589705,1710728.474
64553,378947368.8,16579.57895,1000000.947,4210526.895,3437236288,2532671875,1730726.145
64554,410526316.1,16579.57895,1000000.947,4210526.895,3584474266,2628886177,1750583.508
64555,442105263.4,16579.57895,1000000.947,4210526.895,3730523810,2724256043,1770304.517
64556,473684210.7,16579.57895,1000000.947,4210526.895,3875416647,2818803988,1789892.97
64557,505263158.1,16579.57895,1000000.947,4210526.895,4019183279,2912551658,1809352.518
64558,536842105.4,16579.57895,1000000.947,4210526.895,4161853035,3005519864,1828686.669
64561,1,18947.94737,1000000.947,4210526.895,1631649380,1342851233,1546643.075
64562,31578948.32,18947.94737,1000000.947,4210526.895,1794568493,1450186711,1568259.592
64563,63157895.63,18947.94737,1000000.947,4210526.895,1955826228,1556342445,1589683.939
64564,94736842.95,18947.94737,1000000.947,4210526.895,2115473642,1661354665,1610922.228
64565,126315790.3,18947.94737,1000000.947,4210526.895,2273559636,1765258071,1631980.308
64566,157894737.6,18947.94737,1000000.947,4210526.895,2430131058,1868085904,1652863.784
64567,189473684.9,18947.94737,1000000.947,4210526.895,2585232808,1969870023,1673578.024
64568,221052632.2,18947.94737,1000000.947,4210526.895,2738907932,2070640971,1694128.171
64569,252631579.5,18947.94737,1000000.947,4210526.895,2891197711,2170428038,1714519.159
64570,284210526.8,18947.94737,1000000.947,4210526.895,3042141749,2269259321,1734755.715
64571,315789474.2,18947.94737,1000000.947,4210526.895,3191778048,2367161785,1754842.377
64572,347368421.5,18947.94737,1000000.947,4210526.895,3340143092,2464161312,1774783.498
64573,378947368.8,18947.94737,1000000.947,4210526.895,3487271911,2560282756,1794583.256
64574,410526316.1,18947.94737,1000000.947,4210526.895,3633198154,2655549989,1814245.661
64575,442105263.4,18947.94737,1000000.947,4210526.895,3777954150,2749985945,1833774.568
64576,473684210.7,18947.94737,1000000.947,4210526.895,3921570973,2843612668,1853173.675
64577,505263158.1,18947.94737,1000000.947,4210526.895,4064078493,2936451348,1872446.541
64581,1,21316.31579,1000000.947,4210526.895,1695021333,1379904850,1610702.897
64582,31578948.32,21316.31579,1000000.947,4210526.895,1856366151,1486103781,1632084.603
64583,63157895.63,21316.31579,1000000.947,4210526.895,2016077925,1591143426,1653278.467
64584,94736842.95,21316.31579,1000000.947,4210526.895,2174206595,1695059210,1674290.436
64585,126315790.3,21316.31579,1000000.947,4210526.895,2330799995,1797885066,1695126.206
64586,157894737.6,21316.31579,1000000.947,4210526.895,2485903957,1899653504,1715791.231
64587,189473684.9,21316.31579,1000000.947,4210526.895,2639562411,2000395684,1736290.739
64588,221052632.2,21316.31579,1000000.947,4210526.895,2791817477,2100141484,1756629.738
64589,252631579.5,21316.31579,1000000.947,4210526.895,2942709555,2198919558,1776813.03
64590,284210526.8,21316.31579,1000000.947,4210526.895,3092277404,2296757397,1796845.221
64591,315789474.2,21316.31579,1000000.947,4210526.895,3240558223,2393681386,1816730.729
64592,347368421.5,21316.31579,1000000.947,4210526.895,3387587725,2489716853,1836473.793
64593,378947368.8,21316.31579,1000000.947,4210526.895,3533400207,2584888122,1856078.484
64594,410526316.1,21316.31579,1000000.947,4210526.895,3678028614,2679218559,1875548.709
64595,442105263.4,21316.31579,1000000.947,4210526.895,3821504603,2772730616,1894888.22
64596,473684210.7,21316.31579,1000000.947,4210526.895,3963858606,2865445873,1914100.624
64597,505263158.1,21316.31579,1000000.947,4210526.895,4105119877,2957385076,1933189.386
64601,1,23684.68421,1000000.947,4210526.895,1754485490,1413958031,1672481.731
64602,31578948.32,23684.68421,1000000.947,4210526.895,1914275343,1519034671,1693632.389
64603,63157895.63,23684.68421,1000000.947,4210526.895,2072459894,1622972048,1714599.424
64604,94736842.95,23684.68421,1000000.947,4210526.895,2229087990,1725804803,1735388.626
64605,126315790.3,23684.68421,1000000.947,4210526.895,2384206424,1827566116,1756005.539
64606,157894737.6,23684.68421,1000000.947,4210526.895,2537860034,1928287786,1776455.473
64607,189473684.9,23684.68421,1000000.947,4210526.895,2690091803,2028000290,1796743.516
64608,221052632.2,23684.68421,1000000.947,4210526.895,2840942949,2126732856,1816874.545
64609,252631579.5,23684.68421,1000000.947,4210526.895,2990453007,2224513517,1836853.237
64610,284210526.8,23684.68421,1000000.947,4210526.895,3138659914,2321369172,1856684.076
64611,315789474.2,23684.68421,1000000.947,4210526.895,3285600083,2417325639,1876371.366
64612,347368421.5,23684.68421,1000000.947,4210526.895,3431308474,2512407705,1895919.235
64613,378947368.8,23684.68421,1000000.947,4210526.895,3575818665,2606639178,1915331.649
64614,410526316.1,23684.68421,1000000.947,4210526.895,3719162915,2700042928,1934612.412
64615,442105263.4,23684.68421,1000000.947,4210526.895,3861372225,2792640935,1953765.182
64616,473684210.7,23684.68421,1000000.947,4210526.895,4002476397,2884454325,1972793.472
64617,505263158.1,23684.68421,1000000.947,4210526.895,4142504085,2975503413,1991700.657
64621,1,26053.05263,1000000.947,4210526.895,1810230655,1445155298,1732092.899
64622,31578948.32,26053.05263,1000000.947,4210526.895,1968484534,1549123648,1753016.192
64623,63157895.63,26053.05263,1000000.947,4210526.895,2125160272,1651972332,1773759.976
64624,94736842.95,26053.05263,1000000.947,4210526.895,2280305649,1753735225,1794329.888
64625,126315790.3,26053.05263,1000000.947,4210526.895,2433966441,1854444775,1814731.324
64626,157894737.6,26053.05263,1000000.947,4210526.895,2586186516,1954132084,1834969.453
64627,189473684.9,26053.05263,1000000.947,4210526.895,2737007934,2052826963,1855049.229
64628,221052632.2,26053.05263,1000000.947,4210526.895,2886471027,2150558005,1874975.402
64629,252631579.5,26053.05263,1000000.947,4210526.895,3034614488,2247352637,1894752.524
64630,284210526.8,26053.05263,1000000.947,4210526.895,3181475450,2343237178,1914384.964
64631,315789474.2,26053.05263,1000000.947,4210526.895,3327089557,2438236894,1933876.911
64632,347368421.5,26053.05263,1000000.947,4210526.895,3471491034,2532376043,1953232.389
64633,378947368.8,26053.05263,1000000.947,4210526.895,3614712757,2625677928,1972455.257
64634,410526316.1,26053.05263,1000000.947,4210526.895,3756786314,2718164935,1991549.225
64635,442105263.4,26053.05263,1000000.947,4210526.895,3897742064,2809858582,2010517.854
64636,473684210.7,26053.05263,1000000.947,4210526.895,4037609194,2900779553,2029364.567
64801,1,1,2000000.895,4210526.895,1123694487,1077423654,967596.166
64802,31578948.32,1,2000000.895,4210526.895,1298027123,1192799646,991002.4884
64803,63157895.63,1,2000000.895,4210526.895,1470513071,1306863561,1014185.808
64804,94736842.95,1,2000000.895,4210526.895,1641210391,1419656671,1037153.342
64805,126315790.3,1,2000000.895,4210526.895,1810174670,1531218489,1059912.003
64806,157894737.6,1,2000000.895,4210526.895,1977459153,1641586861,1082468.405
64807,189473684.9,1,2000000.895,4210526.895,2143114854,1750798048,1104828.889
64808,221052632.2,1,2000000.895,4210526.895,2307190665,1858886799,1126999.528
64809,252631579.5,1,2000000.895,4210526.895,2469733464,1965886432,1148986.145
64810,284210526.8,1,2000000.895,4210526.895,2630788211,2071828900,1170794.321
64811,315789474.2,1,2000000.895,4210526.895,2790398035,2176744854,1192429.412
64812,347368421.5,1,2000000.895,4210526.895,2948604329,2280663710,1213896.555
64813,378947368.8,1,2000000.895,4210526.895,3105446828,2383613702,1235200.68
64814,410526316.1,1,2000000.895,4210526.895,3260963684,2485621945,1256346.52
